formatter|man|tomica|Tomica Lineup
page|b:bgc,#FFFFFF|b:c,#000000|l:c,#0000CC|v:c,#CC0000
style|.table|bgc,#FFFFFF
data|m|id,subid,first_year,scale,rawname,desc
data|H|year,label,title

H|1970|m|Tomica Models


m| 66|  3|2009|  1:47|Yanmar Combine AJ218

m| 67|  1|1973|  1:68|Nissan Caball Police Car
m| 67|  2|1978|  1:81|Toyota Hq15V Ambulance
m| 67|  3|1981|  1:68|Nissan Caball Panel Truck
m| 67|  4|1983|  1:61|Toyota Sprinter Trueno
m| 67|  5|1986| 1:102|Nissan Diesel Panel Truck
m| 67|  6|1998|  1:52|Subaru Sambar Panel Truck
m| 67|  7|2008|  1:61|Mitsubishi Lancer Evolution X

m| 68|  1|1973|  1:81|Isuzu Pump Fire Engine
m| 68|  2|1985| 1:110|Isuzu Snorkel
m| 68|  3|2009|  1:57|Mail car

m| 69|  1|1973|  1:61|Toyota Mk Ii-L
m| 69|  2|1978|  1:65|Toyota Mk Ii 2600 Grand
m| 69|  3|1980|  1:81|Toyota Jsdf Truck
m| 69|  4|1982|  1:60|Mitsubishi Pajero
m| 69|  5|1993| 1:102|Mitsubishi Fuso Aquarium Truck
m| 69|  6|2007|      |Aquarium Truck

m| 70|  1|1972|  1:87|Komatsu D65A Bulldozer
m| 70|  2|1976|  1:87|Komatsu D65A Dozer
m| 70|  3|1977|  1:68|Komatsu D65A Bulldozer
m| 70|  4|2004|  1:60|Isuzu Elf Aerial Platform
m| 70|  5|    |      |Toyota Geneo Hybrid

m| 71|  1|1973|  1:76|Yamaha Boat Trailer
m| 71|  2|1978|  1:62|Shiden 77 BMW
m| 71|  3|1981|  1:60|Moon Craft Special
m| 71|  4|1987|  1:57|Nissan Mid-4
m| 71|  5|1992|  1:56|Mitsubishi Minica Toppo
m| 71|  6|1998|  1:57|Suzuki Wagon-R
m| 71|  7|2001|  1:56|Suzuki Wagon R RR
m| 71|  8|2007| 1:110|Hitachi Wheel Loader ZW220

m| 72|  1|1973| 1:150|Nissan Diesel Crane Truck
m| 72|  2|1992|  1:50|Honda Beat
m| 72|  3|2001|  1:63|Mitsubishi Pajero Rally Type
m| 72|  4|2005|  1:61|Toyota Mark X
m| 72|  5|2010| 1:141|Mitsubishi Fuso Aero Star Eco Hybrid

m| 73|  1|1974|  1:54|Honda F1 Racing Car
m| 73|  2|1978| 1:111|Isuzu Dump Truck
m| 73|  3|2004| 1:160|Tadano Rough Terrain Crane Crevo 600
m| 73|  4|2011| 1:116|Panther X 250 Kobelco Rough Terrain Crane

m| 74|  1|1973|  1:63|Datsun Laurel 2000SGX
m| 74|  2|1979|  1:64|Mazda Cosmo AP Official Car
m| 74|  3|1981|  1:60|Mazda Savanna RX-7 Racing (SA22)
m| 74|  4|1984|  1:64|Nissan Skyline Turbo C
m| 74|  5|1990| 1:102|Mitsubishi Fuso Container Truck
m| 74|  6|2006|      |Rescue Truck III Type

m| 75|  1|1972|  1:60|Mazda Cosmo Sports
m| 75|  2|1974| 1:122|Isuzu NHK TV-Bus
m| 75|  3|1978|  1:64|Datsun Bluebird 2000 G6-E-L
m| 75|  4|1980| 1:127|Mitsubishi Fuso LPG Tank Lorry
m| 75|  5|1983|  1:52|Suzuki Cervo
m| 75|  6|1987|  1:67|Nissan Caravan Patrol Car
m| 75|  7|2005|  1:50|Smart Fortwo Coupe
m| 75|  8|2008|  1:62|Nissan X-Trail
m| 75|  9|2011|  1:46|Ouroboros Connect Design

m| 76|  1|1972|  1:65|Datsun Cedric Wagon Road Maintenance
m| 76|  2|1976|  1:60|Toyota Land Cruiser Road Maintenance
m| 76|  3|1978| 1:127|Mitsubishi Fuso Wing Roof Truck
m| 76|  4|1989| 1:102|Mitsubishi Fuso Animal Truck
m| 76|  5|2007|      |Isuzu Giga Dump Truck

m| 77|  1|1972|  1:65|Datsun Cedric Wagon Patrol Car
m| 77|  2|1977|  1:65|Datsun Gloria Patrol Car
m| 77|  3|1978|  1:81|Toyota Hq15V Rocket Launcher
m| 77|  4|1981|  1:72|Mitsubishi Canter Gully Truck
m| 77|  5|1986|  1:72|Mitsubishi Canter Wrecker
m| 77|  6|2005|      |Hino Profia

m| 78|  1|1973|  1:65|Datsun Cedric Wagon Fire Chief Car
m| 78|  2|1977|  1:59|Honda Accord Cvcc-Ex
m| 78|  3|1980|  1:61|Toyota Corolla Coupe Levin
m| 78|  4|1983|  1:61|Toyota Corolla Levin
m| 78|  5|1987|  1:55|Lotus Honda Formula 1
m| 78|  6|1991|  1:59|Honda Nsx
m| 78|  7|2002|  1:65|Toyota Alphard
m| 78|  8|2008|  1:59|Toyota Alphard

m| 79|  1|1972|  1:59|Mitsubishi Galant GS 10-4-10-10
m| 79|  2|1974| 1:131|Mitsubishi Fuso One Man Operated Bus
m| 79|  3|1985| 1:130|Mitsubishi Fuso One Man Operated Bus
m| 79|  4|2006|  1:64|Toyota Himedic

m| 80|  1|1973|  1:59|Mazda Savanna GT
m| 80|  2|1978|  1:59|Mazda Savanna GT Racing
m| 80|  3|1980| 1:104|Nissan Diesel Truck With Crane And Pipes
m| 80|  4|2006|  1:95|Hitachi Rubber Crawler Carrier Eg110R
m| 80|  5|2012| 1:181|C11 1 Steam Locomotive

m| 81|  1|1974|  1:67|Nissan President
m| 81|  2|1988|  1:61|Porsche 930 Turbo
m| 81|  3|2002|  1:59|Honda NSX-R
m| 81|  4|2010|  1:61|Honda CR-Z
m| 81|  5|2014|      |Honda N-ONE

m| 82|  1|1974|  1:64|Datsun Skyline 2000GT-X
m| 82|  2|1989|      |Pizza Motor-Trike Van
m| 82|  3|1998|  1:62|Nissan Stagea
m| 82|  4|2004|  1:57|Toyota Passo
m| 82|  5|2009|  1:56|Suzuki Lapin
m| 82|  6|2012|  1:66|Mazda CX-5

m| 83|  1|1974|  1:57|Honda Civic GL
m| 83|  2|1977|  1:57|Honda Civic GL Rally Type
m| 83|  3|1989| 1:145|Swimming School Bus
m| 83|  4|2002|  1:68|Isuzu Elf Sagawa-Exp
m| 83|  5|2011|  1:60|Patrol Car Honda Insight

m| 84|  1|1974|  1:34|Suzuki Van Van Motorbike
m| 84|  2|1977|  1:73|Ohara Snow Tiger Sm30
m| 84|  3|1989|  1:62|Nissan Skyline Racing R31
m| 84|  4|1990|  1:59|Nissan Skyline Racing R32
m| 84|  5|1992|  1:65|Toyota Hilux Surf
m| 84|  6|2003|  1:58|Nissan March Patrol Car
m| 84|  7|2009|  1:59|Honda Freed
m| 84|  8|2012|  1:64|Peugeot RCZ

m| 85|  1|1974|  1:65|Datsun Gloria Hardtop 2000GX
m| 85|  2|1978|  1:78|Isuzu Elf Truck
m| 85|  3|1999|  1:60|Skyline Patrol Car
m| 85|  4|2004|  1:63|Mitsubishi Pajero Control Vehicle
m| 85|  5|2007|  1:65|Mitsubishi Pajero
m| 85|  6|2011|  1:66|Toyota FJ Cruiser

m| 86|  1|1974|  1:60|Toyota Celica Liftback 2000GT
m| 86|  2|1988|  1:78|Rolls Royce Phantom VI
m| 86|  3|1998|  1:58|Toyota Prius
m| 86|  4|2004|  1:59|Mazda Demio
m| 86|  5|2008|  1:60|Mazda Demio
m| 86|  6|2012|  1:71|Toyota Prius Alpha

m| 87|  1|1974|  1:68|Nissan Caball Pepsi Truck
m| 87|  2|1988|  1:67|Mercedes Benz 450SEL
m| 87|  3|1992|  1:64|Toyota Estima Ambulance
m| 87|  4|2000|  1:63|Nissan Cedric
m| 87|  5|2004|  1:62|Lamborghini Murcielago
m| 87|  6|2012|  1:68|Lamborghini Aventador LP 700-4

m| 88|  1|1974|  1:68|Nissan Caball Skymaster
m| 88|  2|1988|  1:50|Mini Cooper S Mk Ii
m| 88|  3|2003|  1:59|Toyota Will Cypha
m| 88|  4|2006|  1:65|Mazda MPV
m| 88|  5|2010|  1:64|Nissan Elgrand

m| 89|  1|1975|  1:61|Toyota Corona 2000GT
m| 89|  2|1988|  1:59|Porsche 356
m| 89|  3|1999|  1:64|Nissan Elgrand
m| 89|  4|2009|  1:60|Toyota Prius

m| 90|  1|1975| 1:127|Mitsubishi Fuso Container Truck
m| 90|  2|1988|  1:63|Porsche 935-78 Turbo
m| 90|  3|1992|  1:63|Toyota Soarer Patrol Car
m| 90|  4|2000|  1:78|Isuzu Fruit Shop Van
m| 90|  5|2003|  1:55|Suzuki Carry
m| 90|  6|2008|  1:55|Tentmushi
m| 90|  7|2014|      |Fiat 500

m| 91|  1|1975| 1:127|Mitsubishi Fuso Lpg Lorry
m| 91|  2|1988|  1:60|Ferrari Testarossa
m| 91|  3|1999|  1:58|Porsche Boxster
m| 91|  4|2012|  1:65|Mercedes-Benz SLS AMG

m| 92|  1|1975|  1:42|Kubota Farm Tractor
m| 92|  2|1988|  1:61|Lamborghini Lp500S
m| 92|  3|1995|  1:60|Mercedes Benz C Class Type
m| 92|  4|2002|  1:62|Toyota Crown Hybrid
m| 92|  5|2005|  1:89|Toyota Coaster
m| 92|  6|2011|  1:65|Toyota Ractis
m| 92|  7|2014|      |Toyota Crown Athlete

m| 93|  1|1975| 1:210|Mitsui Hovercraft
m| 93|  2|1989| 1:102|Mitsubishi Fuso Racing Transporter
m| 93|  3|1995|  1:72|Toyota Quick Delivery Van
m| 93|  4|1999| 1:130|Mymelody Bus
m| 93|  5|2002| 1:141|Mitsubishi Fuso Aero Star
m| 93|  6|2009|  1:61|Toyota Wish
m| 93|  7|2012|  1:67|Toyota Camry
m| 93|  8|2014|      |Mitsubishi Triton JAF road service car

m| 94|  1|1975| 1:130|Tokyu Chemical Fire Engine
m| 94|  2|1977|  1:90|Nissan Diesel Chemical Fire Engine
m| 94|  3|1988|  1:67|Jaguar Xjs
m| 94|  4|1992|  1:56|Mitsubishi Minica Toppo Flower House
m| 94|  5|1999|  1:59|Mazda Rx-7 (Fd3S)
m| 94|  6|2009|  1:61|Nissan GT-R

m| 95|  1|1975| 1:119|Mitsubishi Aircraft Tractor
m| 95|  2|1977| 1:104|Nissan Diesel Truck
m| 95|  3|1988| 1:130|London Double Deck Bus

m| 96|  1|1975|  1:60|Toyota Airport Baggage Truck
m| 96|  2|1978|  1:64|Datsun Pickup Truck
m| 96|  3|1988|  1:52|Subaru Sumbar Milkdelivery Van
m| 96|  4|2000|  1:60|Toyota Celica
m| 96|  5|2003|  1:59|Mazda Rx-8
m| 96|  6|2010|  1:32|Yamaha YFZ450R

m| 97|  1|1975|  1:67|Isuzu Airport Food Truck
m| 97|  2|1977|  1:65|Toyota MP-1
m| 97|  3|1988|  1:71|Citroen H Van
m| 97|  4|1999|      |Hino Shinkansen Trailer
m| 97|  5|2003|  1:57|Toyota Probox
m| 97|  6|2009|  1:64|Toyota Townace

m| 98|  1|1975|  1:68|Toyota Hiace Airport Stairs
m| 98|  2|1988|  1:98|American Concrete Mixer Truck
m| 98|  3|1999|  1:78|Isuzu Elf Panel Van
m| 98|  4|2001|  1:60|Toyota Celica Racing Type
m| 98|  5|2008|  1:67|Toyota Noah
m| 98|  6|2012|  1:75|Toyota Avensis
m| 98|  7|2012|  1:59|Toyota Aqua
m| 98|  8|2014|      |Spyker C8 Ravu~ioretto SWB

m| 99|  1|1975| 1:102|Hino Airport Aircon Truck
m| 99|  2|1976|  1:62|Mazda Luce AP Custom Grii
m| 99|  3|1988|  1:63|Mercedes Benz 300SL
m| 99|  4|1992|  1:64|Toyota Estima
m| 99|  5|2000|  1:65|Toyota Estima
m| 99|  6|2007|  1:65|Toyota Estima
m| 99|  7|2010|  1:67|Nissan Serena

m|100|  1|1975|  1:47|Airport Baggage Trailer
m|100|  2|1988|  1:60|Volkswagen 1200 LSE
m|100|  3|2002|  1:59|Honda Fit
m|100|  4|2008|  1:60|Honda Fit
m|100|  5|2012|  1:68|Honda Fit Shuttle
m|100|  6|2014|      |Lexus IS 350 F SPORT

m|101|  1|1975|  1:68|Nissan Airport Minibus
m|101|  2|1988|  1:55|Mclaren Formula 1
m|101|  3|1991| 1:145|Isuzu Jr Highway Bus
m|101|  4|2003|  1:66|Honda Odyssey Wagon Taxi
m|101|  5|2006| 1:156|Hino Selega

m|102|  1|1975|  1:65|Datsun Cedric Airport Wagon
m|102|  2|1988| 1:119|Terex 33-07 Dump Truck
m|102|  3|2009| 1:185|EH3500AC II Rigid Dump Truck Hitachi

m|103|  1|1975| 1:156|Mitsubishi Fuso Airport Bus
m|103|  2|1988|  1:62|BMW 320I
m|103|  3|1994|  1:62|Komatsu Mini Power Shovel PC45
m|103|  4|2005|      |Pikachu Car
m|103|  5|2012|  1:63|Nissan Note

m|104|  1|1975|      |D51 Steam Locomotive
m|104|  2|1989|  1:63|Nissan Cima
m|104|  3|2000|  1:59|Mitsubishi Lancer Evo.IV WRC
m|104|  4|2006|  1:38|Suzuki Skywave
m|104|  5|2011|  1:64|Toyota Vitz
m|104|  6|2014|      |Lotus Evolution over La GTE

m|105|  1|1975|  1:64|Mazda Sigma MC74
m|105|  2|1976|  1:90|Sakai Multi-Tyre Roller
m|105|  3|1996|  1:78|Coca Cola Truck
m|105|  4|2006|  1:68|Coca-Cola Route Rack
m|105|  5|2009|      |Coca-Cola Route Rack
m|105|  6|2012|  1:62|Suzuki MR Wagon
m|105|  7|2014|      |Skyline

m|106|  1|1975|  1:87|Komatsu D65S Shoveldozer
m|106|  2|1988|  1:58|Porsche 959 Police
m|106|  3|1993|  1:61|Mitsubishi Pajero Patrol Car
m|106|  4|2004|  1:60|Toyota Prius
m|106|  5|2009|  1:68|Nissan Fairlady Z Patrol Car
m|106|  6|2012| 1:120|Komatsu Toe Bar-less Tractor WZ4000

m|107|  1|1976|  1:68|Nissan Caball Newspaper Truck
m|107|  2|1988|  1:95|Ford Horse Truck
m|107|  3|1992|  1:62|Nissan Cedric JAF
m|107|  4|2000|  1:67|Mercedes Benz A Class
m|107|  5|2003|  1:60|Honda Element
m|107|  6|2008|  1:67|Toyota Voxy
m|107|  7|2012|  1:66|Lexus IS F CCS-R

m|108|  1|1975|  1:59|Toyota Corolla 30 Levin
m|108|  2|1988|  1:63|Toyota Hilux Camper
m|108|  3|1998| 1:102|Mitsubishi Fuso Animal Truck
m|108|  4|2002| 1:139|Hino Aerial Ladder Fire Truck

m|109|  1|1988|  1:60|Nissan Bluebird Taxi
m|109|  2|1997|      |Event Car
m|109|  3|2003|  1:62|Toyota Crown Athlete
m|109|  4|2007|  1:67|Nissan Serena
m|109|  5|2010|  1:66|Mitsubishi Triton
m|109|  6|2013|      |Volkswagen Polo

m|110|  1|1976|  1:65|Toyota Crown Taxi
m|110|  2|1989|  1:90|Nissan Diesel Pump Fire Engine
m|110|  3|2000|  1:57|Toyota Vitz
m|110|  4|2005|  1:63|Toyota Crown Patrol Car
m|110|  5|2008|  1:63|Toyota Crown Patrol Car

m|111|  1|1989|  1:78|Isuzu Elf Poster Truck
m|111|  2|1994|  1:57|Mazda MX3 (Eunos) Roadster
m|111|  3|2002|  1:61|Honda CR-V
m|111|  4|2005|  1:56|Subaru R1
m|111|  5|2010|  1:62|Nissan Skyline Crossover
m|111|  6|2013|  1:60|Audi A1

m|112|  1|1989|  1:78|Isuzu Elf Bottle Car
m|112|  2|1996|  1:56|Mitsubishi Pajero Junior
m|112|  3|2002|  1:65|High-Way Public Co. Patrol Car
m|112|  4|2005|  1:62|Honda Airwave
m|112|  5|2010|  1:60|Subaru Legacy B4
m|112|  6|2014|      |Subaru Forester

m|113|  1|1988|  1:66|Mechanical Road Sweeper
m|113|  2|2007|  1:62|Nissan Skyline (V36)
m|113|  3|2011|  1:65|Lamborghini Reventon

m|114|  1|1988|  1:66|Chevolet Camaro Z28 Police
m|114|  2|1995| 1:135|Komatsu Bulldozer D375A
m|114|  3|2006|  1:66|JSDF Light Armoured Vehicle

m|115|  1|1988|  1:63|Toyota Crown Taxi
m|115|  2|1993|  1:64|Toyota Crown Majesta Taxi
m|115|  3|2006|  1:57|Mazda Roadster
m|115|  4|2010|  1:61|Bentley Continental GT

m|116|  1|1988|  1:66|Porsche 956
m|116|  2|1996|      |Super Ambulance
m|116|  3|2008|      |Super Ambulance

m|117|  1|1988| 1:154|Neoplan Double Deck Bus
m|117|  2|1992|      |Ferrari Formula 1
m|117|  3|1999|  1:59|Mazda Rx-7 Patrol Car
m|117|  4|2006|  1:58|Mitsubishi I
m|117|  5|2010|  1:58|Mitsubishi i-MiEV
m|117|  6|2013|  1:64|Porsche 911 Carrera

m|118|  1|1988| 1:137|Terex 72-81 Shovel
m|118|  2|2007|  1:89|Toyota Coaster Kindergarten Bus
m|118|  3|2012|  1:66|Honda CR-V

m|119|  1|1988|  1:52|Ferrari Bb512
m|119|  2|1991|  1:66|Toyota Hiace Fire Chief
m|119|  3|2001|  1:64|Care Support Car
m|119|  4|2004|  1:74|Morita Fire Fighting Ambulance

m|120|  1|1988|  1:58|Porsche 959
m|120|  2|1992|      |Formula 1 Footwork
m|120|  3|1993|  1:59|Honda Ndx Patrol Car
m|120|  4|2002| 1:144|Komatsu Articulated Dump Truck
m|120|  5|2011|  1:58|Nissan Leaf


m|121|  1|2008|      |Hino Tank Profia

m|122|  1|2008| 1:198|700 series Hikari Rail Star
m|122|  2|2010| 1:198|Doctor Yellow Shape 923

m|123|  1|2008|  1:91|Sakai Heavy Industries ER552F Road Cutter
m|123|  2|2013| 1:154|E6 Shinkansen

m|124|  1|2008| 1:195|Series N700 Shinkansen

m|125|  1|2008|      |Cool containers Yanmar Trailer
m|125|  2|2013|      |EF510-501 Hokutosei

m|126|  1|2008| 1:187|Nagano Shinkansen Series E2
m|126|  2|2011|      |Thomas the Tank Engine 

m|127|  1|2008|      |Steam roller vans and tents Mikami Shop
m|127|  2|2010|      |Isuzu Giga Dump Full Trailers 

m|128|  1|2008| 1:198|700 series Shinkansen
m|128|  2|2011|      |Mercedes-Benz Unimog Railroad Track Maintenance
m|128|  3|2014|      |Drag Car

m|129|  1|2008|      |Racing Transporter

m|130|  1|2008| 1:187|Series E2 Shinkansen
m|130|  2|2011|1:1280|Sunflower Sapporo 

m|131|  1|2009|      |Mitsubishi Fuso Super Great Car Carrier

m|132|  1|2009| 1:113|All Terrain Crane KOBELCO KMG5220

m|133|  1|2009| 1:187|Kayaba System Machinery boom header RH-10J-SS

m|134|  1|2009| 1:120|Keisei bus articulated

m|135|  1|2009| 1:133|Steam Locomotive D51 498

m|136|  1|2009|      |Toyota Towing Tractors
m|136|  2|2014|      |Cadillac Escalade

m|137|  1|2009|      |Isuzu Giga low-floor trailer

m|138|  1|2009|      |Youth Bus Train No.
m|138|  2|2014|      |Kikan-sha Percy

m|139|  1|2009|      |Isuzu Giga Panel Van trailer

m|140|  1|2010| 1:350|Kawasaki Plant Systems
m|140|  2|2014|      |Nichiyu Mitsubishi forklift trucks Jer


m|141|  1|2012|      |Super Sonic Runner

m|142|  1|2012|      |Transformers Bumblebee

m|143|  1|2012|      |Pikachu Car

m|144|  1|2012|      |Mario Kart 7 Mario

m|145|  1|2012|      |Mijumaruka

m|146|  1|2012|      |Batmobile

m|147|  1|2012|      |Optimu Prime

m|148|  1|2012|      |Batmobile 4th

m|149|  1|2012|      |Hyper Rescue No. 1 (II type)

m|150|  1|2012|      |Mario Kart 7 Yoshi

m|151|  1|2013|      |Chick bus

m|152|  1|2013|      |Hello Kitty

m|153|  1|2013|      |Snoopy

m|154|  1|2013|      |Snoopy School Bus

m|155|  1|2013|      |Rilakkuma

m|156|  1|2013|      |Thomas Bus

m|157|  1|2013|      |Hyper Builder No. 1


m|F01|  1|1976|  1:97|Winnebago Motor Caravan
m|F01|  2|1979|  1:67|Porsche 930 Turbo			|same as 081-02

m|F02|  1|1976|  1:77|Cadillac Fleetwood Brougham

m|F03|  1|1976|  1:61|Porsche 911S

m|F04|  1|1976|  1:77|Lincoln Continental IV

m|F05|  1|1976| 1:108|Carpenter School Bus
m|F05|  2|1980|  1:56|Volkswagen Golf GLE

m|F06|  1|1976|  1:78|Rolls Royce Phantom VI		|same as 086-02

m|F07|  1|1976|  1:67|Mercedes Benz 450SL		|same as 087-02

m|F08|  1|1976|  1:74|Dodge Coronet Patrol Car
m|F08|  2|1979|  1:50|Blmc Mini Cooper S

m|F09|  1|1976|  1:74|Dodge Coronet Custom
m|F09|  2|1980|  1:78|Chevelet Van Police
m|F09|  3|1983|  1:59|Porsche 356			|same as 089-02

m|F10|  1|1976|  1:74|Dodge Coronet Fire Chief
m|F10|  2|1979|  1:63|Porsche 935-78 Turbo		|same as 090-02

m|F11|  1|1977|  1:60|Ford Model T 2-Door Coupe
m|F11|  2|1979|  1:60|Fiat 131 Abarth Rally

m|F12|  1|1977|  1:60|Ford Model T Open 4-Seater
m|F12|  2|1980|  1:67|Renault 4 Van
m|F12|  3|1987|  1:61|Lamborghini Countach LP500S	|same as 092-02

m|F13|  1|1977|  1:60|Ford Model T Delivery Van
m|F13|  2|1983|  1:68|Pontiac Firebird Trans Am

m|F14|  1|1977|  1:64|AMC Pacer
m|F14|  2|1979|  1:67|Panther-6
m|F14|  3|1987|  1:67|Jaguar XJS			|same as 094-03

m|F15|  1|1977| 1:130|London Double Deck Bus		|same as 095-03

m|F16|  1|1976|  1:61|Porsche 911S Patrol Car

m|F17|  1|1976|  1:61|Porsche 911S Rally
m|F17|  2|1979|  1:71|Citroen H Van			|same as 097-03

m|F18|  1|1976|  1:74|Dodge Coronet Taxi
m|F18|  2|1979|  1:98|American Mixer			|same as 098-02

m|F19|  1|1980|  1:77|Cadillac Fleetwood Ambulance
m|F19|  2|1977|  1:57|Lancia Stratos Rally
m|F19|  3|1980|  1:63|Mercedes Benz 300SL		|same as 099-03

m|F20|  1|1977|  1:60|Volkswagen 1200 LSE		|same as 100-02

m|F21|  1|1977|  1:64|Chevolet Corvette Stingray

m|F22|  1|1977|  1:78|Chevolet Van Ambulance
m|F22|  2|1980| 1:119|Terex 33-07 Dump Truck		|same as 102-02

m|F23|  1|1977|  1:78|Chevolet Van
m|F23|  2|1979|  1:60|Volkswagen 1303S Cabriolet
m|F23|  3|1986|  1:62|BMW 320i				|same as 103-02

m|F24|  1|1976|  1:62|Mercedes Benz 450SEL Patrol Car
m|F24|  2|1979|  1:60|Lotus Esprit

m|F25|  1|1977|  1:59|Lotus Europa
m|F25|  2|1981|  1:58|Renault 5 Turbo

m|F26|  1|1977|  1:57|Morgan Plus 8

m|F27|  1|1977|  1:57|Lancia Stratos HF
m|F27|  2|1981|  1:95|Ford Horse Box			|same as 107-02

m|F28|  1|1977|  1:59|Fiat X1/9
m|F28|  2|1984|  1:62|Lamborghini Cheetah

m|F29|  1|1977|  1:67|Volkswagen Microbus

m|F30|  1|1977|  1:60|BMW 3.5CSL

m|F31|  1|1977|  1:61|Porsche 935 Turbo
m|F31|  2|1986|  1:98|American Dump Truck

m|F32|  1|1977|  1:52|Tyrell P34 Ford
m|F32|  2|1983|  1:65|Audi 5000 Turbo

m|F33|  1|1978| 1:143|American Fire Engine

m|F34|  1|1977|  1:66|Citroen Sm
m|F34|  2|1983|  1:66|Chevolet Camaro Z28
m|F34|  3|1985|  1:66|Chevolet Camaro Z28 Police	|same as 114-01

m|F35|  1|1977|  1:60|Ferrari 308 GTB

m|F36|  1|1978|  1:59|Lotus 78 Ford
m|F36|  2|1982|  1:58|Renault 5 Rally
m|F36|  3|1984|  1:66|Porsche 956|same as 116-01

m|F37|  1|1977|  1:61|Lamborghini Countach LP400
m|F37|  2|1980| 1:154|Neoplan Skylner Bus		|same as 117-01

m|F38|  1|1978|  1:63|For Mustang II Ghia
m|F38|  2|1982|  1:98|Big Rig Racer
m|F38|  3|1986| 1:137|Terex 72-81 Shovel		|same as 118-01

m|F39|  1|1978|  1:56|Maclaren M26 Ford
m|F39|  2|1980|  1:57|Citroen 2CV
m|F39|  3|1986|  1:52|Ferrari BB512			|same as 119-01

m|F40|  1|1977|  1:62|Lamborghini Miura SV

m|F41|  1|1978|  1:70|Mercedes Benz Unimog

m|F42|  1|1978|  1:68|Pontiac Firebird Trans Am		|same as F13-02

m|F43|  1|1978|  1:59|Porsche 936 Turbo
m|F43|  2|1980|  1:62|BMW 320I

m|F44|  1|1978|  1:77|Chevolet Stepside Truck
m|F44|  2|1980|  1:71|Citroen H Patrol Car

m|F45|  1|1978|  1:62|Maserati Merak SS
m|F45|  2|1981|  1:69|Cadillac Seville

m|F46|  1|1978|  1:80|Bugatti Coupe De Ville

m|F47|  1|1978|  1:63|Lotus Elite

m|F48|  1|1978|  1:57|Alpine Renault A442 Turbo

m|F49|  1|1977|  1:59|Lotus Europa JPS
m|F49|  2|1979| 1:156|Greyhound Bus

m|F50|  1|1978|  1:61|Lamborghini Countach LP500S

m|F51|  1|1978|  1:77|Cadillac Fleetwood Patrol Car

m|F52|  1|1978|  1:72|Packard Convertible

m|F53|  1|1978|  1:63|Porsche 928
m|F53|  2|1980|  1:84|Dodge Walkthru Van

m|F54|  1|1978|  1:78|Oldsmobile Toronado XSR
m|F54|  2|1980|  1:74|American Farm Tractor

m|F55|  1|1978|  1:61|De Tomaso Pantera

m|F56|  1|1978|  1:67|London Taxi

m|F57|  1|1979|  1:52|Ferrari BB512

m|F58|  1|1978|  1:60|Alpine Renault A310 Rally
m|F58|  2|1980| 1:137|Teredx 72-81 Shovel

m|F59|  1|1978|  1:55|Ferrari 312 T3

m|F60|  1|1978|  1:77|Cadillac Estate Ambulance

m|F61|  1|1978|  1:56|Brabham BT46 Alfa Romeo

m|F62|  1|1978|  1:60|Alpine Renault A310 Racing
m|F62|  2|1980|  1:95|Ford Tanker Lorry

m|F63|  1|1978|  1:98|Holmes Power Wrecker

m|F64|  1|1978|  1:61|De Tomaso Pantera Racing
m|F64|  2|1980|  1:95|Ford Delivery Van

m|F65|  1|1979|  1:62|Lamborghini Cheetah

m|F66|  1|1978|  1:62|Lancia Stratos Turbo

m|F67|  1|1978|  1:98|American Dump Truck

m|F68|  1|1978|  1:67|Jaguar XJ-S
m|F68|  2|1980|      |San Francisco Cable Car

m|F69|  1|1978|  1:51|Tomica Chevron BMW

m|F70|  1|1979|  1:60|Volkswagen Beetle Patrol Car

m|F01|  X|1989|      |
m|F02|  X|1989|      |
m|F03|  X|1989|      |
m|F04|  X|1989|      |
m|F05|  X|1989|      |
m|F06|  X|1989|      |
m|F07|  X|1989|      |
m|F08|  X|1989|      |
m|F09|  X|1989|      |
m|F10|  X|1989|      |
m|F11|  X|1989|      |
m|F12|  X|1989|      |
m|F13|  X|1989|      |
m|F14|  X|1989|      |
m|F15|  X|1989|      |
m|F16|  X|1989|      |
m|F17|  X|1989|      |
m|F18|  X|1989|      |
m|F19|  X|1989|      |
m|F20|  X|1989|      |
m|F21|  X|1989|      |
m|F22|  X|1989|      |
m|F23|  X|1989|      |
m|F24|  X|1989|      |
m|F25|  X|1989|      |
m|F26|  X|1989|      |
m|F27|  X|1989|      |
m|F28|  X|1989|      |
m|F29|  X|1989|      |
m|F30|  X|1989|      |
m|F31|  X|1989|      |
m|F32|  X|1989|      |
m|F33|  X|1989|      |
m|F34|  X|1989|      |
m|F35|  X|1989|      |
m|F36|  X|1989|      |
m|F37|  X|1989|      |
m|F38|  X|1989|      |
m|F39|  X|1989|      |
m|F40|  X|1989|      |
m|F41|  X|1989|      |
m|F42|  X|1989|      |
m|F43|  X|1989|      |
m|F44|  X|1989|      |
m|F45|  X|1989|      |
m|F46|  X|1989|      |
m|F47|  X|1989|      |
m|F48|  X|1989|      |
m|F49|  X|1989|      |
m|F50|  X|1989|      |
