formatter|pic/lesney|mline|Matchbox Lineup
page|b:bgc,#FFFFFF|b:c,#000000|l:c,#0000CC|v:c,#CC0000
dir|CAT|pic/man
dir|RW|pic/man
dir|SF|pic/man
dir|K|pic/king
dir|M|pic/king
dir|Y|pic/mcoll
K|1967|1969|005|2|Racing Car Transporter
K|1961|1966|006|1|Allis-Chalmers Earth Scraper
K|1967|1969|006|2|Mercedes Benz "Binz" Ambulance
K|1961|1966|007|1|Curtiss Wright Rear Dumper
K|1967|1969|007|2|Refuse Truck
K|1962|1966|008|1|Prime Mover and Caterpillar Tractor
K|1967|1969|008|2|Guy Warrior Car Transporter
K|1962|1966|009|1|Diesel Road Roller
K|1967|1969|009|2|Class Combine Harvester
K|1963|1966|010|1|Aveling Barford Tractor Shovel
K|1967|1969|010|2|Pipe Truck
K|1963|1968|011|1|Fordson Tractor and Farm Trailer
K|1969|1969|011|2|DAF Car Transporter
K|1963|1968|012|1|Heavy Breakdown Wreck Truck
K|1969|1969|012|2|Scammell Crane Truck
K|1963|1969|013|1|Readymix Concrete Truck
K|1963|1969|014|1|Taylor Jumbo Crane
K|1964|1969|015|1|Merryweather Fire Engine
K|1966|1969|016|1|Dodge Tractor with Twin Tipper
K|1967|1969|017|1|Low Loader with Bulldozer
K|1967|1969|018|1|Articulated Horse Box
K|1967|1969|019|1|Scammell Tipper Truck
K|1968|1969|020|1|Tractor Transporter
K|1968|1969|021|1|Mercury Cougar
K|1969|1969|022|1|Dodge Charger
K|1969|1969|023|1|Mercury Police Commuter
K|1969|1969|024|1|Lamborghini Miura
H|1963|1969|MF|1|Fire Stations
MF|1963|1969|1|1|Matchbox Fire Station
H|1959|1969|MG|1|Gas Stations
MG|1959|1960|1|1|Matchbox One Story Garage
MG|1961|1967|1|2|Matchbox Two Story Garage
MG|1968|1969|1|3|Matchbox Service Station
H|1957|1961|PS|1|Presentation Sets
PS|1957|1958|1|1|Presentation Set
PS|1959|1961|1|2|Private Owner Set
PS|1957|1958|2|1|Presentation Set
PS|1959|1961|2|2|Transporter with 4 Cars Set
PS|1957|1958|3|1|Presentation Set
PS|1959|1961|3|2|Transporter with 6 Cars Set
PS|1958|1958|4|1|Presentation Set
PS|1959|1961|4|2|Commercial Vehicle Set
PS|1958|1958|5|1|Presentation Set
PS|1959|1961|5|2|Army Transport Set
PS|1958|1961|6|1|Presentation Set
PS|1959|1961|7|1|Presentation Set
PS|1959|1961|8|1|Presentation Set
H|1960|1969|G|1|Gift Sets
G|1960|1963|01|1|Commercial Motor Set
G|1964|1969|01|2|Motorway Set
G|1966|1969|01|3|Service Station Set
G|1960|1969|02|1|Car Transporter Set
G|1960|1962|03|1|Building Constructors Set
G|1963|1965|03|2|Farm and Agricultural Set
G|1966|1969|03|3|Vacation Set
G|1968|1969|03|4|Farm Set
G|1960|1969|04|1|Farm Set
G|1964|1969|04|2|Grand Prix Racetrack Set
G|1960|1965|05|1|Army Set
G|1966|1969|05|2|Fire Station Set
G|1968|1969|05|3|Famous Cars of Yesteryear
G|1961|1969|06|1|Model of Yesteryear Gift Set
G|1964|1969|06|2|Commercial Truck Set
G|1960|1969|07|1|Model of Yesteryear Gift Set
G|1962|1969|08|1|Construction Set
G|1962|1969|09|1|Major Pack Set
G|1964|1969|09|2|Service Station Set
G|1962|1969|10|1|Garage Gift Set
G|1964|1969|10|2|Fire Station Set
H|1960|1969|R|1|Roadways
R|1960|1961|01|1|Roadway Layout
R|1962|1963|01|2|Roadway
R|1964|1967|01|3|Roadway
R|1968|1969|01|4|Roadway
R|1961|1967|02|1|Roadway Layout "Heart of London"
R|1968|1968|02|2|Construction Set
R|1969|1969|02|3|Construction Set
R|1961|1967|03|1|Roadway Layout "Royal London"
R|1968|1969|03|2|Farmyard
R|1961|1963|04|1|Racetrack Speedway
R|1964|1969|04|2|Grand Prix Race Track
H|1956|1969|Y|2|Models of Yesteryear
Y|1956|1963|01|1|1925 Allchin Traction Engine
Y|1964|1969|01|2|1911 Ford Model T
Y|1956|1962|02|1|1911 "B" Type Bus
Y|1963|1969|02|2|1911 Renault Two Seater
Y|1956|1965|03|1|1907 London "E" Class Tram Car
Y|1966|1969|03|2|1910 Benze Limousine
Y|1956|1959|04|1|Sentinel Steam Wagon
Y|1960|1965|04|2|Shand Mason Horse Drawn Fire Engine
Y|1966|1969|04|3|1909 Opel Coupe
Y|1957|1961|05|1|1929 LeMans Bentley
Y|1962|1968|05|2|1929 4 1/2 Litre Bentley
Y|1969|1969|05|3|1907 Peugeot
Y|1957|1960|06|1|1916 A. E. C. "Y" Type Lorry
Y|1961|1966|06|2|1926 Type 35 Bugatti
Y|1967|1969|06|3|1913 Cadillac
Y|1957|1960|07|1|1914 Ton Leyland Van
Y|1961|1967|07|2|1913 Mercer Raceabout
Y|1968|1969|07|3|1912 Rolls Royce
Y|1958|1961|08|1|1926 Morris Cowley "Bullnose"
Y|1962|1968|08|2|1914 Sunbeam Motorcycle/Sidecar
Y|1969|1969|08|3|1914 Stutz Roadster
Y|1958|1967|09|1|1924 Fowler Showman's Engine
Y|1968|1969|09|2|1912 Simplex
Y|1958|1962|10|1|1908 Grand Prix Mercedes
Y|1963|1968|10|2|1928 Mercedes Benz 36/220
Y|1969|1969|10|3|1906 Rolls Royce Silver Ghost
Y|1959|1963|11|1|1920 Aveling and Porter Steam Roller
Y|1964|1969|11|2|1912 Packard Landaulet
Y|1959|1966|12|1|1899 London Horse Drawn Bus
Y|1967|1969|12|2|1909 Thomas Flyabout
Y|1959|1965|13|1|1862 Santa Fe Locomotive
Y|1966|1969|13|2|1911 Daimler
Y|1959|1964|14|1|1903 Duke of Connaught Loco
Y|1965|1969|14|2|1911 Maxwell Roadster
Y|1960|1968|15|1|1907 Rolls Royce Silver Ghost
Y|1969|1969|15|2|Packard Victoria
Y|1961|1969|16|1|Spyker
H|1965|1969|CC|1|Carrying Cases
CC|1965|1969|01|0|40-Compartment Carrying Case
CC|1966|1969|02|0|48-Compartment Carrying Case
CC|1966|1969|03|0|48-Compartment Carrying Case
CC|1966|1969|04|0|Ideal Garage and Service Station Carrying Case
CC|1967|1969|05|0|18-Compartment Carrying Case
CC|1968|1969|06|0|72-Compartment Carrying Case
CC|1969|1969|07|0|16-Compartment Yesteryear Carrying Case
CC|1969|1969|08|0|24-Compartment Carrying Case
CC|1969|1969|09|0|24-Compartment Carrying Case
H|1969|1969|PZL|1|Puzzles
PZL|1969|1969|29|0|Fire Pumper
PZL|1969|1969|31|0|Lincoln Continental
PZL|1969|1969|34|0|Camper
PZL|1969|1969|35|0|Snow Trac
PZL|1969|1969|39|0|Ford Tractor/Hay Tractor
PZL|1969|1969|62|0|Mercury Cougar
PZL|1969|1969|66|0|Greyhound Bus
PZL|1969|1969|72|0|Standard Jeep
GW|1961|1969|61|1|Souvenir Letter Opener
